id,device_id,user_id,timestamp,event_type,login_result,login_source,failed_attempts_last_10_min,process_name,parent_process,is_from_unknown_folder,dest_port,dest_country,bytes_sent,device_type,action,hour_of_day,is_work_hours,user_risk_baseline,is_anomalous
9192,LAPTOP-01,user_001,2025-12-25T06:38:29.168355,login_attempt,success,local,3,,,0,0,,0,,,6,0,0.4,0
9193,OFFICE-PC-02,user_004,2025-12-23T17:18:36.168355,network_connection,,,0,,,0,443,domestic,133150,,,17,1,0.4,0
9194,OFFICE-PC-01,user_003,2025-12-22T10:34:24.168355,login_attempt,success,remote,1,,,0,0,,0,,,10,1,0.6,0
9195,OFFICE-PC-01,user_004,2025-12-23T11:00:39.168355,device_change,,,0,,,0,0,,0,unknown,removed,11,1,0.2,0
9196,OFFICE-PC-02,user_003,2025-12-23T05:11:26.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,5,0,0.2,0
9197,LAPTOP-02,user_003,2025-12-23T13:31:10.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,13,1,0.4,0
9198,OFFICE-PC-02,user_004,2025-12-22T14:43:59.168355,device_change,,,0,,,0,0,,0,unknown,removed,14,1,0.4,0
9199,OFFICE-PC-01,user_004,2025-12-23T17:59:05.168355,login_attempt,success,local,0,,,0,0,,0,,,17,1,0.2,0
9200,OFFICE-PC-02,user_003,2025-12-21T09:45:39.168355,network_connection,,,0,,,0,8080,foreign,402987,,,9,1,0.6,0
9201,LAPTOP-01,user_004,2025-12-23T04:16:25.168355,device_change,,,0,,,0,0,,0,usb,added,4,0,0.6,0
9202,OFFICE-PC-02,user_001,2025-12-26T10:36:03.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,10,1,0.4,0
9203,LAPTOP-01,user_004,2025-12-25T18:28:09.168355,device_change,,,0,,,0,0,,0,usb,removed,18,1,0.6,0
9204,LAPTOP-01,user_003,2025-12-23T09:43:52.168355,login_attempt,success,remote,0,,,0,0,,0,,,9,1,0.4,0
9205,OFFICE-PC-02,user_003,2025-12-22T09:40:30.168355,network_connection,,,0,,,0,8080,foreign,270756,,,9,1,0.4,0
9206,LAPTOP-01,user_002,2025-12-25T12:35:39.168355,network_connection,,,0,,,0,80,foreign,403027,,,12,1,0.2,0
9207,LAPTOP-01,user_004,2025-12-25T15:28:15.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,15,1,0.2,0
9208,OFFICE-PC-01,user_003,2025-12-21T15:55:34.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,15,1,0.4,0
9209,LAPTOP-02,user_002,2025-12-23T19:13:25.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,19,0,0.2,0
9210,LAPTOP-02,user_003,2025-12-24T15:22:32.168355,device_change,,,0,,,0,0,,0,camera,removed,15,1,0.6,0
9211,OFFICE-PC-02,user_002,2025-12-20T22:22:15.168355,device_change,,,0,,,0,0,,0,unknown,removed,22,0,0.6,0
9212,LAPTOP-01,user_001,2025-12-21T14:32:49.168355,login_attempt,success,remote,2,,,0,0,,0,,,14,1,0.2,0
9213,OFFICE-PC-02,user_003,2025-12-25T20:43:00.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,20,0,0.2,0
9214,OFFICE-PC-02,user_002,2025-12-26T00:41:28.168355,device_change,,,0,,,0,0,,0,unknown,added,0,0,0.6,0
9215,OFFICE-PC-02,user_004,2025-12-24T15:40:52.168355,network_connection,,,0,,,0,8080,foreign,64810,,,15,1,0.6,0
9216,OFFICE-PC-01,user_002,2025-12-24T18:52:34.168355,network_connection,,,0,,,0,443,foreign,156631,,,18,1,0.6,0
9217,OFFICE-PC-01,user_004,2025-12-23T14:36:40.168355,login_attempt,success,local,3,,,0,0,,0,,,14,1,0.4,0
9218,LAPTOP-01,user_003,2025-12-25T05:28:51.168355,network_connection,,,0,,,0,443,foreign,94165,,,5,0,0.2,0
9219,LAPTOP-02,user_001,2025-12-22T03:34:08.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,3,0,0.4,0
9220,LAPTOP-02,user_002,2025-12-25T00:49:05.168355,device_change,,,0,,,0,0,,0,usb,added,0,0,0.4,1
9221,LAPTOP-02,user_003,2025-12-20T21:05:48.168355,login_attempt,success,remote,2,,,0,0,,0,,,21,0,0.6,0
9222,OFFICE-PC-02,user_003,2025-12-25T06:18:44.168355,network_connection,,,0,,,0,443,domestic,103204,,,6,0,0.2,0
9223,LAPTOP-01,user_001,2025-12-24T02:06:07.168355,login_attempt,success,local,3,,,0,0,,0,,,2,0,0.2,0
9224,OFFICE-PC-02,user_003,2025-12-26T00:35:48.168355,login_attempt,success,remote,2,,,0,0,,0,,,0,0,0.2,0
9225,OFFICE-PC-01,user_002,2025-12-26T00:43:56.168355,device_change,,,0,,,0,0,,0,usb,removed,0,0,0.4,0
9226,LAPTOP-02,user_001,2025-12-23T12:52:46.168355,device_change,,,0,,,0,0,,0,unknown,added,12,1,0.2,0
9227,LAPTOP-01,user_001,2025-12-26T17:04:20.168355,device_change,,,0,,,0,0,,0,camera,added,17,1,0.4,1
9228,OFFICE-PC-02,user_001,2025-12-26T16:52:54.168355,device_change,,,0,,,0,0,,0,unknown,removed,16,1,0.2,0
9229,LAPTOP-01,user_001,2025-12-25T08:28:10.168355,login_attempt,success,local,3,,,0,0,,0,,,8,0,0.2,0
9230,OFFICE-PC-02,user_003,2025-12-23T00:59:38.168355,device_change,,,0,,,0,0,,0,unknown,removed,0,0,0.2,0
9231,OFFICE-PC-01,user_003,2025-12-24T08:22:41.168355,device_change,,,0,,,0,0,,0,camera,removed,8,0,0.2,0
9232,LAPTOP-02,user_003,2025-12-23T10:13:12.168355,network_connection,,,0,,,0,80,domestic,86170,,,10,1,0.4,0
9233,OFFICE-PC-01,user_004,2025-12-23T13:08:15.168355,device_change,,,0,,,0,0,,0,camera,removed,13,1,0.2,0
9234,OFFICE-PC-01,user_002,2025-12-21T18:47:52.168355,network_connection,,,0,,,0,8080,foreign,322036,,,18,1,0.2,0
9235,LAPTOP-02,user_002,2025-12-26T09:26:35.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,9,1,0.2,0
9236,LAPTOP-02,user_003,2025-12-25T21:32:05.168355,device_change,,,0,,,0,0,,0,unknown,removed,21,0,0.6,0
9237,LAPTOP-02,user_004,2025-12-25T07:09:22.168355,network_connection,,,0,,,0,8080,domestic,464554,,,7,0,0.4,0
9238,OFFICE-PC-02,user_001,2025-12-21T05:19:14.168355,network_connection,,,0,,,0,80,domestic,37941,,,5,0,0.6,0
9239,LAPTOP-01,user_003,2025-12-25T22:01:13.168355,network_connection,,,0,,,0,80,domestic,443243,,,22,0,0.2,0
9240,OFFICE-PC-02,user_003,2025-12-25T11:45:37.168355,device_change,,,0,,,0,0,,0,camera,removed,11,1,0.2,0
9241,LAPTOP-01,user_003,2025-12-23T22:29:36.168355,network_connection,,,0,,,0,8080,foreign,54532,,,22,0,0.4,0
9242,OFFICE-PC-02,user_004,2025-12-24T03:36:17.168355,device_change,,,0,,,0,0,,0,usb,added,3,0,0.2,1
9243,LAPTOP-02,user_002,2025-12-23T11:32:18.168355,device_change,,,0,,,0,0,,0,usb,added,11,1,0.6,0
9244,OFFICE-PC-01,user_004,2025-12-20T21:44:54.168355,network_connection,,,0,,,0,443,domestic,335631,,,21,0,0.4,0
9245,OFFICE-PC-02,user_001,2025-12-23T13:12:02.168355,network_connection,,,0,,,0,80,foreign,415564,,,13,1,0.4,0
9246,LAPTOP-02,user_001,2025-12-24T16:15:31.168355,device_change,,,0,,,0,0,,0,camera,removed,16,1,0.4,0
9247,OFFICE-PC-02,user_004,2025-12-21T08:59:11.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,8,0,0.6,0
9248,LAPTOP-01,user_004,2025-12-21T14:07:04.168355,network_connection,,,0,,,0,443,domestic,194346,,,14,1,0.2,0
9249,OFFICE-PC-02,user_001,2025-12-21T18:49:57.168355,device_change,,,0,,,0,0,,0,usb,added,18,1,0.6,0
9250,LAPTOP-01,user_001,2025-12-23T11:26:49.168355,login_attempt,success,local,1,,,0,0,,0,,,11,1,0.4,0
9251,OFFICE-PC-02,user_003,2025-12-21T22:08:50.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,22,0,0.2,0
9252,OFFICE-PC-01,user_001,2025-12-23T01:15:06.168355,login_attempt,success,remote,0,,,0,0,,0,,,1,0,0.4,0
9253,OFFICE-PC-01,user_003,2025-12-25T09:40:40.168355,device_change,,,0,,,0,0,,0,camera,added,9,1,0.4,0
9254,OFFICE-PC-02,user_002,2025-12-25T15:48:21.168355,network_connection,,,0,,,0,80,domestic,382627,,,15,1,0.6,0
9255,LAPTOP-01,user_003,2025-12-22T23:30:10.168355,login_attempt,success,local,0,,,0,0,,0,,,23,0,0.4,0
9256,LAPTOP-01,user_004,2025-12-22T10:23:07.168355,network_connection,,,0,,,0,443,domestic,302620,,,10,1,0.4,0
9257,LAPTOP-01,user_004,2025-12-23T05:44:49.168355,process_start,,,0,encryptor.exe,unknown.exe,1,0,,0,,,5,0,0.4,1
9258,OFFICE-PC-01,user_001,2025-12-23T17:38:54.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,17,1,0.6,0
9259,OFFICE-PC-02,user_003,2025-12-25T03:17:04.168355,login_attempt,failure,remote,5,,,0,0,,0,,,3,0,0.6,1
9260,LAPTOP-02,user_003,2025-12-24T07:53:10.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,7,0,0.2,0
9261,LAPTOP-02,user_004,2025-12-21T10:17:48.168355,device_change,,,0,,,0,0,,0,usb,added,10,1,0.4,0
9262,LAPTOP-01,user_001,2025-12-20T22:58:19.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,22,0,0.4,0
9263,OFFICE-PC-02,user_002,2025-12-25T07:52:16.168355,network_connection,,,0,,,0,80,domestic,391949,,,7,0,0.6,0
9264,LAPTOP-02,user_001,2025-12-22T18:54:19.168355,device_change,,,0,,,0,0,,0,camera,removed,18,1,0.6,0
9265,OFFICE-PC-01,user_004,2025-12-24T17:36:57.168355,device_change,,,0,,,0,0,,0,usb,added,17,1,0.2,0
9266,LAPTOP-02,user_003,2025-12-20T20:52:25.168355,device_change,,,0,,,0,0,,0,camera,added,20,0,0.4,0
9267,LAPTOP-02,user_002,2025-12-25T08:11:56.168355,device_change,,,0,,,0,0,,0,usb,added,8,0,0.2,1
9268,LAPTOP-02,user_003,2025-12-23T13:54:12.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,13,1,0.6,0
9269,OFFICE-PC-02,user_004,2025-12-26T03:39:40.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,3,0,0.4,0
9270,LAPTOP-02,user_004,2025-12-23T16:13:40.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,16,1,0.4,0
9271,OFFICE-PC-02,user_002,2025-12-26T12:58:00.168355,network_connection,,,0,,,0,80,domestic,342116,,,12,1,0.2,0
9272,LAPTOP-02,user_004,2025-12-21T02:25:05.168355,login_attempt,success,local,2,,,0,0,,0,,,2,0,0.2,0
9273,OFFICE-PC-02,user_004,2025-12-20T19:49:56.168355,network_connection,,,0,,,0,443,domestic,482404,,,19,0,0.4,0
9274,OFFICE-PC-01,user_001,2025-12-22T14:16:02.168355,login_attempt,success,local,0,,,0,0,,0,,,14,1,0.2,0
9275,LAPTOP-01,user_001,2025-12-25T04:31:34.168355,network_connection,,,0,,,0,8080,foreign,120981,,,4,0,0.6,0
9276,LAPTOP-01,user_002,2025-12-20T18:06:09.168355,login_attempt,success,remote,3,,,0,0,,0,,,18,1,0.6,0
9277,LAPTOP-01,user_004,2025-12-23T04:03:48.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,4,0,0.2,0
9278,LAPTOP-02,user_001,2025-12-21T11:51:21.168355,process_start,,,0,xyz123.exe,cmd.exe,1,0,,0,,,11,1,0.6,1
9279,OFFICE-PC-02,user_001,2025-12-23T18:46:42.168355,network_connection,,,0,,,0,8080,domestic,367703,,,18,1,0.2,0
9280,OFFICE-PC-02,user_002,2025-12-26T08:05:37.168355,network_connection,,,0,,,0,8080,domestic,441095,,,8,0,0.6,0
9281,LAPTOP-01,user_002,2025-12-22T05:22:53.168355,login_attempt,success,local,0,,,0,0,,0,,,5,0,0.6,0
9282,LAPTOP-02,user_002,2025-12-24T23:51:32.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,23,0,0.4,0
9283,OFFICE-PC-01,user_002,2025-12-22T18:29:35.168355,login_attempt,success,remote,1,,,0,0,,0,,,18,1,0.4,0
9284,LAPTOP-01,user_003,2025-12-26T02:07:48.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,2,0,0.4,0
9285,OFFICE-PC-02,user_001,2025-12-24T06:48:19.168355,login_attempt,success,remote,3,,,0,0,,0,,,6,0,0.2,0
9286,OFFICE-PC-01,user_002,2025-12-23T13:56:33.168355,network_connection,,,0,,,0,443,domestic,498438,,,13,1,0.6,0
9287,LAPTOP-01,user_001,2025-12-20T22:05:54.168355,device_change,,,0,,,0,0,,0,unknown,removed,22,0,0.6,0
9288,OFFICE-PC-02,user_001,2025-12-21T06:55:12.168355,network_connection,,,0,,,0,5555,foreign,4776077,,,6,0,0.6,1
9289,OFFICE-PC-02,user_004,2025-12-23T00:18:58.168355,device_change,,,0,,,0,0,,0,camera,added,0,0,0.2,0
9290,OFFICE-PC-02,user_002,2025-12-26T11:05:41.168355,network_connection,,,0,,,0,443,foreign,114558,,,11,1,0.2,0
9291,LAPTOP-02,user_001,2025-12-21T20:27:47.168355,device_change,,,0,,,0,0,,0,usb,removed,20,0,0.6,0
9292,LAPTOP-02,user_004,2025-12-23T06:25:29.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,6,0,0.2,0
9293,LAPTOP-02,user_003,2025-12-23T03:02:30.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,3,0,0.6,0
9294,LAPTOP-02,user_002,2025-12-24T07:13:39.168355,device_change,,,0,,,0,0,,0,unknown,removed,7,0,0.2,0
9295,LAPTOP-02,user_001,2025-12-22T02:42:53.168355,network_connection,,,0,,,0,443,foreign,227778,,,2,0,0.4,0
9296,OFFICE-PC-01,user_003,2025-12-23T21:35:19.168355,device_change,,,0,,,0,0,,0,camera,removed,21,0,0.6,0
9297,OFFICE-PC-01,user_003,2025-12-26T06:57:14.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,6,0,0.6,0
9298,LAPTOP-01,user_001,2025-12-23T03:41:15.168355,network_connection,,,0,,,0,80,domestic,113849,,,3,0,0.6,0
9299,OFFICE-PC-01,user_004,2025-12-25T23:05:32.168355,login_attempt,success,remote,2,,,0,0,,0,,,23,0,0.2,0
9300,OFFICE-PC-01,user_003,2025-12-23T22:18:16.168355,login_attempt,success,local,2,,,0,0,,0,,,22,0,0.6,0
9301,OFFICE-PC-02,user_001,2025-12-22T22:02:01.168355,device_change,,,0,,,0,0,,0,unknown,removed,22,0,0.4,0
9302,LAPTOP-01,user_004,2025-12-24T08:24:29.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,8,0,0.4,0
9303,LAPTOP-01,user_002,2025-12-23T09:37:25.168355,device_change,,,0,,,0,0,,0,usb,removed,9,1,0.6,0
9304,LAPTOP-01,user_002,2025-12-21T06:36:54.168355,device_change,,,0,,,0,0,,0,usb,added,6,0,0.2,1
9305,OFFICE-PC-01,user_001,2025-12-26T13:26:34.168355,device_change,,,0,,,0,0,,0,usb,removed,13,1,0.2,0
9306,OFFICE-PC-02,user_002,2025-12-25T04:24:00.168355,network_connection,,,0,,,0,8080,domestic,198995,,,4,0,0.2,0
9307,OFFICE-PC-01,user_004,2025-12-26T06:00:51.168355,login_attempt,success,local,0,,,0,0,,0,,,6,0,0.6,0
9308,LAPTOP-01,user_004,2025-12-21T09:12:30.168355,login_attempt,failure,remote,3,,,0,0,,0,,,9,1,0.4,0
9309,LAPTOP-02,user_004,2025-12-21T06:06:55.168355,device_change,,,0,,,0,0,,0,unknown,removed,6,0,0.2,0
9310,OFFICE-PC-02,user_001,2025-12-22T13:06:15.168355,network_connection,,,0,,,0,8080,foreign,287260,,,13,1,0.4,0
9311,LAPTOP-01,user_002,2025-12-22T14:28:44.168355,device_change,,,0,,,0,0,,0,camera,removed,14,1,0.2,0
9312,LAPTOP-01,user_001,2025-12-23T06:06:52.168355,process_start,,,0,powershell.exe,cmd.exe,1,0,,0,,,6,0,0.6,1
9313,OFFICE-PC-01,user_002,2025-12-21T03:39:50.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,3,0,0.4,0
9314,LAPTOP-02,user_001,2025-12-21T11:03:19.168355,device_change,,,0,,,0,0,,0,unknown,removed,11,1,0.6,0
9315,OFFICE-PC-02,user_001,2025-12-22T21:25:53.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,21,0,0.2,0
9316,LAPTOP-02,user_001,2025-12-23T16:31:11.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,16,1,0.4,0
9317,LAPTOP-02,user_001,2025-12-26T08:53:20.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,8,0,0.2,0
9318,OFFICE-PC-02,user_002,2025-12-23T10:58:23.168355,device_change,,,0,,,0,0,,0,camera,removed,10,1,0.6,0
9319,OFFICE-PC-01,user_001,2025-12-25T19:23:15.168355,network_connection,,,0,,,0,8080,foreign,116095,,,19,0,0.4,0
9320,OFFICE-PC-01,user_004,2025-12-24T22:09:29.168355,network_connection,,,0,,,0,3389,foreign,1135460,,,22,0,0.4,1
9321,OFFICE-PC-02,user_003,2025-12-21T03:34:47.168355,network_connection,,,0,,,0,8080,domestic,211080,,,3,0,0.4,0
9322,LAPTOP-01,user_001,2025-12-24T07:42:59.168355,login_attempt,success,remote,1,,,0,0,,0,,,7,0,0.6,0
9323,LAPTOP-01,user_002,2025-12-25T22:39:41.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,22,0,0.4,0
9324,OFFICE-PC-01,user_002,2025-12-22T07:36:44.168355,network_connection,,,0,,,0,8080,domestic,63020,,,7,0,0.4,0
9325,LAPTOP-02,user_002,2025-12-24T23:40:28.168355,login_attempt,success,remote,2,,,0,0,,0,,,23,0,0.2,0
9326,OFFICE-PC-01,user_003,2025-12-21T17:33:08.168355,login_attempt,success,remote,3,,,0,0,,0,,,17,1,0.4,0
9327,LAPTOP-01,user_001,2025-12-21T04:35:58.168355,network_connection,,,0,,,0,80,domestic,243068,,,4,0,0.2,0
9328,LAPTOP-01,user_003,2025-12-22T10:14:43.168355,network_connection,,,0,,,0,443,domestic,107396,,,10,1,0.4,0
9329,OFFICE-PC-01,user_002,2025-12-20T20:34:36.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,20,0,0.4,0
9330,OFFICE-PC-02,user_001,2025-12-23T09:08:30.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,9,1,0.4,0
9331,LAPTOP-02,user_002,2025-12-22T13:58:59.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,13,1,0.6,0
9332,OFFICE-PC-01,user_004,2025-12-20T20:47:19.168355,network_connection,,,0,,,0,443,domestic,394681,,,20,0,0.6,0
9333,OFFICE-PC-02,user_002,2025-12-22T10:16:49.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,10,1,0.6,0
9334,OFFICE-PC-02,user_001,2025-12-24T15:49:22.168355,login_attempt,success,local,1,,,0,0,,0,,,15,1,0.6,0
9335,LAPTOP-02,user_001,2025-12-26T06:16:03.168355,login_attempt,success,local,3,,,0,0,,0,,,6,0,0.6,0
9336,OFFICE-PC-01,user_003,2025-12-25T13:17:21.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,13,1,0.4,0
9337,OFFICE-PC-02,user_004,2025-12-26T05:35:42.168355,device_change,,,0,,,0,0,,0,camera,added,5,0,0.6,0
9338,LAPTOP-02,user_004,2025-12-25T11:04:36.168355,process_start,,,0,encryptor.exe,unknown.exe,1,0,,0,,,11,1,0.4,1
9339,LAPTOP-02,user_004,2025-12-26T07:25:09.168355,device_change,,,0,,,0,0,,0,usb,removed,7,0,0.4,0
9340,OFFICE-PC-02,user_002,2025-12-22T08:06:54.168355,login_attempt,success,remote,2,,,0,0,,0,,,8,0,0.2,0
9341,LAPTOP-02,user_003,2025-12-25T01:37:46.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,1,0,0.4,0
9342,OFFICE-PC-01,user_003,2025-12-23T09:14:26.168355,device_change,,,0,,,0,0,,0,usb,added,9,1,0.6,0
9343,OFFICE-PC-02,user_001,2025-12-22T14:42:39.168355,network_connection,,,0,,,0,8080,foreign,175720,,,14,1,0.2,0
9344,LAPTOP-02,user_002,2025-12-25T05:06:16.168355,device_change,,,0,,,0,0,,0,unknown,removed,5,0,0.2,0
9345,OFFICE-PC-01,user_002,2025-12-23T00:34:46.168355,login_attempt,failure,remote,6,,,0,0,,0,,,0,0,0.2,1
9346,LAPTOP-02,user_001,2025-12-21T07:55:30.168355,device_change,,,0,,,0,0,,0,unknown,added,7,0,0.2,0
9347,LAPTOP-01,user_001,2025-12-21T19:46:06.168355,process_start,,,0,powershell.exe,cmd.exe,1,0,,0,,,19,0,0.6,1
9348,OFFICE-PC-01,user_003,2025-12-24T02:02:22.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,2,0,0.6,0
9349,OFFICE-PC-02,user_003,2025-12-21T09:01:48.168355,device_change,,,0,,,0,0,,0,usb,added,9,1,0.6,0
9350,OFFICE-PC-02,user_002,2025-12-23T04:22:56.168355,network_connection,,,0,,,0,443,domestic,219050,,,4,0,0.2,0
9351,OFFICE-PC-02,user_001,2025-12-23T02:38:01.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,2,0,0.6,0
9352,LAPTOP-01,user_001,2025-12-21T09:23:00.168355,network_connection,,,0,,,0,8080,foreign,246926,,,9,1,0.2,0
9353,LAPTOP-01,user_003,2025-12-23T14:40:15.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,14,1,0.4,0
9354,LAPTOP-02,user_002,2025-12-22T23:21:18.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,23,0,0.2,0
9355,LAPTOP-01,user_002,2025-12-26T09:36:25.168355,network_connection,,,0,,,0,8080,foreign,127461,,,9,1,0.6,0
9356,LAPTOP-01,user_001,2025-12-21T17:37:22.168355,login_attempt,success,remote,0,,,0,0,,0,,,17,1,0.2,0
9357,OFFICE-PC-02,user_002,2025-12-22T02:22:49.168355,device_change,,,0,,,0,0,,0,camera,removed,2,0,0.2,0
9358,OFFICE-PC-02,user_001,2025-12-24T23:33:58.168355,login_attempt,success,remote,2,,,0,0,,0,,,23,0,0.2,0
9359,LAPTOP-02,user_002,2025-12-24T20:14:59.168355,login_attempt,success,local,0,,,0,0,,0,,,20,0,0.4,0
9360,LAPTOP-01,user_001,2025-12-21T05:15:40.168355,device_change,,,0,,,0,0,,0,camera,added,5,0,0.4,0
9361,OFFICE-PC-01,user_003,2025-12-22T14:19:49.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,14,1,0.4,0
9362,LAPTOP-02,user_001,2025-12-23T05:00:33.168355,network_connection,,,0,,,0,8080,foreign,351649,,,5,0,0.6,0
9363,LAPTOP-02,user_001,2025-12-22T01:54:59.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,1,0,0.6,0
9364,OFFICE-PC-01,user_002,2025-12-26T03:48:32.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,3,0,0.2,0
9365,LAPTOP-01,user_001,2025-12-22T22:20:13.168355,network_connection,,,0,,,0,80,domestic,335013,,,22,0,0.6,0
9366,LAPTOP-01,user_002,2025-12-26T09:33:08.168355,device_change,,,0,,,0,0,,0,usb,added,9,1,0.4,1
9367,OFFICE-PC-01,user_001,2025-12-23T06:34:47.168355,device_change,,,0,,,0,0,,0,unknown,removed,6,0,0.4,0
9368,LAPTOP-02,user_001,2025-12-22T18:05:12.168355,device_change,,,0,,,0,0,,0,camera,removed,18,1,0.2,0
9369,OFFICE-PC-01,user_004,2025-12-22T02:28:11.168355,network_connection,,,0,,,0,8080,foreign,247209,,,2,0,0.4,0
9370,OFFICE-PC-01,user_001,2025-12-21T16:03:09.168355,device_change,,,0,,,0,0,,0,unknown,added,16,1,0.2,0
9371,OFFICE-PC-02,user_003,2025-12-23T14:46:19.168355,device_change,,,0,,,0,0,,0,usb,added,14,1,0.6,0
9372,OFFICE-PC-01,user_001,2025-12-23T04:42:20.168355,network_connection,,,0,,,0,22,foreign,4590091,,,4,0,0.4,1
9373,OFFICE-PC-02,user_004,2025-12-21T13:46:48.168355,device_change,,,0,,,0,0,,0,camera,removed,13,1,0.2,0
9374,OFFICE-PC-02,user_001,2025-12-24T19:43:29.168355,device_change,,,0,,,0,0,,0,usb,added,19,0,0.2,0
9375,OFFICE-PC-02,user_002,2025-12-23T00:06:06.168355,login_attempt,success,local,0,,,0,0,,0,,,0,0,0.6,0
9376,LAPTOP-02,user_001,2025-12-26T06:25:08.168355,device_change,,,0,,,0,0,,0,unknown,added,6,0,0.2,0
9377,LAPTOP-02,user_002,2025-12-21T21:04:52.168355,network_connection,,,0,,,0,8080,domestic,134860,,,21,0,0.6,0
9378,LAPTOP-01,user_004,2025-12-21T00:13:23.168355,login_attempt,failure,remote,20,,,0,0,,0,,,0,0,0.6,1
9379,OFFICE-PC-01,user_004,2025-12-20T20:40:12.168355,device_change,,,0,,,0,0,,0,usb,removed,20,0,0.4,0
9380,LAPTOP-01,user_001,2025-12-25T20:25:48.168355,device_change,,,0,,,0,0,,0,unknown,added,20,0,0.2,0
9381,LAPTOP-02,user_001,2025-12-21T05:31:39.168355,device_change,,,0,,,0,0,,0,unknown,added,5,0,0.4,0
9382,OFFICE-PC-02,user_001,2025-12-21T08:36:18.168355,network_connection,,,0,,,0,80,foreign,78504,,,8,0,0.4,0
9383,LAPTOP-02,user_001,2025-12-22T22:53:47.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,22,0,0.4,0
9384,OFFICE-PC-01,user_002,2025-12-25T03:43:56.168355,network_connection,,,0,,,0,80,domestic,409882,,,3,0,0.2,0
9385,OFFICE-PC-01,user_001,2025-12-25T08:57:44.168355,device_change,,,0,,,0,0,,0,usb,removed,8,0,0.4,0
9386,OFFICE-PC-01,user_003,2025-12-25T23:45:29.168355,login_attempt,success,local,3,,,0,0,,0,,,23,0,0.4,0
9387,OFFICE-PC-01,user_001,2025-12-26T14:32:31.168355,login_attempt,success,remote,1,,,0,0,,0,,,14,1,0.2,0
9388,OFFICE-PC-01,user_002,2025-12-21T18:57:23.168355,login_attempt,success,remote,1,,,0,0,,0,,,18,1,0.2,0
9389,LAPTOP-01,user_003,2025-12-21T02:35:01.168355,device_change,,,0,,,0,0,,0,camera,added,2,0,0.4,0
9390,OFFICE-PC-01,user_004,2025-12-26T00:24:13.168355,network_connection,,,0,,,0,80,foreign,227877,,,0,0,0.4,0
9391,OFFICE-PC-01,user_002,2025-12-23T17:24:38.168355,login_attempt,success,local,3,,,0,0,,0,,,17,1,0.4,0
9392,OFFICE-PC-02,user_001,2025-12-23T23:01:11.168355,device_change,,,0,,,0,0,,0,camera,added,23,0,0.4,0
9393,OFFICE-PC-01,user_004,2025-12-23T02:33:40.168355,network_connection,,,0,,,0,80,foreign,197904,,,2,0,0.4,0
9394,LAPTOP-01,user_004,2025-12-21T03:10:11.168355,login_attempt,success,remote,0,,,0,0,,0,,,3,0,0.4,0
